id;kommune;vejnr;husnr;husbog;husx;husy;vejx;vejy;husGx;husGy;adresse;kf;linienr;beregning;laengde_med_kf;laengde_uden_kf
37900001;400;4173;66; ;863104;6130235;863099;6130235;14,7058;55,1849;Storegade 66;0;105;0;5241;5122
37900001;400;1965;12; ;863176;6130270;863167;6130269;14,707;55,1852;Kirkegade 12;0;109;0;5241;5122
37900001;400;588;5; ;863304;6130358;863303;6130360;14,7091;55,1859;Byvangen 5;0;141;0;5241;5122
37900001;400;588;30; ;863384;6130416;863388;6130408;14,7105;55,1864;Byvangen 30;0;126;0;5241;5122
37000029;400;3945;14; ;863690;6120723;863690;6120731;14,7028;55,0995;SoldaterstrÊde 14;0;41;0;3571;3560
37000029;400;1758;2; ;863827;6120625;863827;6120633;14,7048;55,0985;Johnsens TvÊrvej 2;0;181;0;3571;3560
37000029;400;3945;23; ;863773;6120736;863772;6120726;14,7041;55,0995;SoldaterstrÊde 23;0;45;0;3571;3560
37000029;400;4377;23; ;863639;6120571;863632;6120569;14,7018;55,0981;S¯ndergade 23;0;0;0;3571;3560
37000029;400;1758;5; ;863861;6120639;863860;6120631;14,7054;55,0986;Johnsens TvÊrvej 5;0;145;0;3571;3560
37000029;400;63;2;B;863656;6120545;863655;6120555;14,7021;55,0979;Almegade 2B;0;1;0;3571;3560
37000029;400;63;47; ;863864;6120575;863864;6120567;14,7053;55,098;Almegade 47;0;161;0;3571;3560
37000029;400;63;2;A;863656;6120547;863655;6120555;14,7021;55,0979;Almegade 2A;0;2;0;3571;3560
37000029;400;63;7; ;863681;6120561;863681;6120555;14,7025;55,098;Almegade 7;0;202;0;3571;3560
37000029;400;2913;44; ;863835;6120681;863835;6120688;14,705;55,099;Ny ÿstergade 44;0;84;0;3571;3560
37000027;400;1983;7; ;863349;6120696;863356;6120669;14,6975;55,0995;Kirkepladsen 7;0;111;0;3825;3318
37000027;400;4164;8; ;863310;6120694;863304;6120689;14,6969;55,0995;Storegade 8;0;48;0;3825;3318
37000027;400;4164;11; ;863256;6120722;863261;6120727;14,6961;55,0998;Storegade 11;0;40;0;3825;3318
37000027;400;4446;5; ;863482;6120735;863460;6120726;14,6996;55,0997;TeaterstrÊde 5;0;0;0;3825;3318
37000027;400;4164;30;E;863227;6120876;863212;6120876;14,6958;55,1012;Storegade 30E;0;71;0;3825;3318
37000027;400;1983;10; ;863369;6120609;863366;6120619;14,6977;55,0987;Kirkepladsen 10;0;118;0;3825;3318
37000027;400;4446;3; ;863475;6120733;863459;6120726;14,6995;55,0997;TeaterstrÊde 3;0;1;0;3825;3318
37000027;400;3204;1;B;863259;6120855;863261;6120854;14,6963;55,1009;PistolstrÊde 1B;0;96;0;3825;3318
37000027;400;2847;2; ;863394;6120811;863394;6120824;14,6983;55,1005;Nellikegade 2;0;102;0;3825;3318
37000027;400;4446;2; ;863449;6120735;863455;6120736;14,6991;55,0997;TeaterstrÊde 2;1;129;0;3825;3318
37000024;400;2370;5;B;863565;6120871;863539;6120861;14,7011;55,1009;Lille Torv 5B;1;122;0;2880;2676
37000024;400;4950;85; ;863981;6120782;863980;6120777;14,7074;55,0998;ÿstergade 85;0;54;0;2880;2676
37000024;400;2091;7;B;863646;6120850;863651;6120841;14,7023;55,1006;Klokkegade 7B;0;17;0;2880;2676
37000024;400;4950;25;B;863641;6120799;863643;6120785;14,7022;55,1002;ÿstergade 25B;0;111;0;2880;2676
37000024;400;4950;62;B;863829;6120772;863842;6120770;14,705;55,0998;ÿstergade 62B;0;96;0;2880;2676
37000024;400;4950;62;F;863835;6120763;863842;6120762;14,7051;55,0997;ÿstergade 62F;0;98;0;2880;2676
37000024;400;4272;10; ;863631;6120938;863624;6120944;14,7022;55,1014;StÂlegade 10;0;127;0;2880;2676
37000024;400;4950;83;B;863971;6120788;863970;6120775;14,7073;55,0998;ÿstergade 83B;0;56;0;2880;2676
37000024;400;4377;7; ;863591;6120741;863584;6120738;14,7013;55,0997;S¯ndergade 7;1;106;0;2880;2676
37000024;400;4140;18; ;863650;6120953;863642;6120948;14,7025;55,1015;StettestrÊde 18;0;0;0;2880;2676
37000034;400;606;30; ;863636;6120255;863632;6120262;14,7014;55,0953;BÊkken 30;0;36;0;4450;1717
37000034;400;606;22; ;863607;6120241;863603;6120248;14,7009;55,0952;BÊkken 22;0;32;0;4450;1717
37000034;400;3192;2;A;863536;6120256;863532;6120261;14,6998;55,0954;PilestrÊde 2A;0;23;0;4450;1717
37000034;400;1023;1; ;863230;6119867;863214;6119917;14,6946;55,0921;Fiskerivej 1;1;75;0;4450;1717
37000034;400;1884;63; ;863522;6120223;863507;6120222;14,6996;55,0951;Kapelvej 63;0;19;0;4450;1717
37000034;400;4899;2;A;863543;6120149;863546;6120184;14,6998;55,0944;Zahrtmannsvej 2A;0;4;0;4450;1717
37000034;400;606;24; ;863615;6120245;863611;6120251;14,701;55,0952;BÊkken 24;0;33;0;4450;1717
37000034;400;606;38; ;863660;6120271;863655;6120277;14,7018;55,0954;BÊkken 38;0;40;0;4450;1717
37000034;400;231;2; ;863231;6119981;863240;6119986;14,6947;55,0932;Beddingsvej 2;1;0;0;4450;1717
37000034;400;3192;27; ;863629;6120316;863632;6120309;14,7013;55,0959;PilestrÊde 27;0;59;0;4450;1717
37000017;400;4968;15; ;863969;6121224;863983;6121207;14,7078;55,1037;ÿstervang 15;0;99;0;3546;3483
37000017;400;2352;56; ;863697;6121304;863692;6121303;14,7037;55,1046;Lille Madsegade 56;0;162;0;3546;3483
37000017;400;4968;12; ;864001;6121228;863983;6121207;14,7083;55,1037;ÿstervang 12;0;97;0;3546;3483
37000017;400;2322;24; ;863786;6121208;863784;6121213;14,7049;55,1037;Langelinie 24;0;54;0;3546;3483
37000017;400;2352;26;E;863735;6121136;863699;6121133;14,7041;55,1031;Lille Madsegade 26E;0;150;0;3546;3483
37000017;400;4968;125; ;863923;6121202;863983;6121207;14,7071;55,1036;ÿstervang 125;0;84;0;3546;3483
37000017;400;2322;34; ;863818;6121215;863816;6121220;14,7055;55,1038;Langelinie 34;0;59;0;3546;3483
37000017;400;1227;3; ;863587;6121223;863580;6121210;14,7019;55,104;GodthÂbsvej 3;0;200;0;3546;3483
37000017;400;1227;5; ;863590;6121229;863580;6121210;14,7019;55,104;GodthÂbsvej 5;0;0;0;3546;3483
37000017;400;1227;7; ;863593;6121234;863580;6121210;14,702;55,1041;GodthÂbsvej 7;0;199;0;3546;3483
37200007;400;2940;14; ;878077;6118471;878069;6118472;14,9241;55,0686;Nygade 14;0;104;0;5370;5369
37200007;400;1170;4; ;878305;6117915;878364;6117938;14,9269;55,0634;Gartnerbakken 4;0;8;0;5370;5369
37200007;400;2940;24; ;878098;6118530;878084;6118533;14,9245;55,0691;Nygade 24;0;93;0;5370;5369
37200007;400;300;1; ;878214;6117893;878209;6117882;14,9255;55,0633;BjÊlkestensvejen 1;0;0;0;5370;5369
37200007;400;2238;22; ;878223;6118487;878236;6118484;14,9264;55,0686;Kuleborgvej 22;0;84;0;5370;5369
37200007;400;1407;12; ;878132;6117922;878152;6117909;14,9242;55,0636;Haregade 12;0;147;0;5370;5369
37200007;400;2925;22; ;878020;6118392;878025;6118399;14,9231;55,0679;Nybyvej 22;0;24;0;5370;5369
37200007;400;618;29; ;878065;6118195;878079;6118197;14,9236;55,0661;BÊverparken 29;0;34;0;5370;5369
37200007;400;618;17; ;878072;6118130;878071;6118136;14,9236;55,0655;BÊverparken 17;0;36;0;5370;5369
37200007;400;3873;46; ;878170;6118539;878172;6118550;14,9257;55,0691;Smedegade 46;0;87;0;5370;5369
37600001;400;3549;2; ;879593;6134776;879588;6134772;14,9695;55,2132;Sct, J¯rgensgade 2;0;47;0;4823;4385
37600001;400;3549;8; ;879558;6134819;879552;6134815;14,969;55,2136;Sct, J¯rgensgade 8;0;64;0;4823;4385
37600001;400;2556;30; ;879427;6134833;879422;6134821;14,967;55,2138;L¯kkegade 30;0;35;0;4823;4385
37600001;400;3024;21; ;879329;6134802;879324;6134810;14,9654;55,2136;N¯rresand 21;0;23;0;4823;4385
37600001;400;1584;22; ;879680;6134496;879678;6134499;14,9705;55,2106;Holkavej 22;0;115;0;4823;4385
37600001;400;1644;1; ;879457;6134882;879453;6134887;14,9675;55,2142;H¯gebakken 1;0;59;0;4823;4385
37600001;400;372;5; ;879576;6134527;879582;6134531;14,9689;55,2109;Bokulvej 5;0;119;0;4823;4385
37600001;400;3024;3; ;879448;6134906;879446;6134910;14,9674;55,2144;N¯rresand 3;0;29;0;4823;4385
37600001;400;372;2; ;879586;6134537;879581;6134533;14,9691;55,211;Bokulvej 2;0;0;0;4823;4385
37600001;400;489;5;B;879723;6134568;879715;6134567;14,9713;55,2112;BryggerstrÊde 5B;0;85;0;4823;4385
37000005;400;4482;86; ;864099;6122467;864087;6122467;14,7114;55,1147;Thorkildsvej 86;0;8;0;2614;2396
37000005;400;3390;15; ;863983;6122319;863964;6122275;14,7094;55,1135;Rosenvej 15;0;65;0;2614;2396
37000005;400;4482;47; ;864051;6122352;864076;6122347;14,7105;55,1138;Thorkildsvej 47;0;0;0;2614;2396
37000005;400;4482;84; ;864095;6122449;864086;6122449;14,7113;55,1146;Thorkildsvej 84;0;9;0;2614;2396
37000005;400;4482;90; ;864100;6122509;864091;6122509;14,7115;55,1151;Thorkildsvej 90;0;6;0;2614;2396
37000005;400;4482;45; ;864044;6122323;864067;6122314;14,7104;55,1135;Thorkildsvej 45;0;66;0;2614;2396
37000005;400;3438;15; ;863873;6122202;863869;6122192;14,7076;55,1125;R¯mersgade 15;0;34;0;2614;2396
37000005;400;4482;96; ;864119;6122567;864096;6122569;14,7119;55,1156;Thorkildsvej 96;0;3;0;2614;2396
37000005;400;4482;54; ;864041;6122234;864028;6122240;14,7102;55,1127;Thorkildsvej 54;0;22;0;2614;2396
37000005;400;4482;74; ;864086;6122348;864076;6122349;14,7111;55,1137;Thorkildsvej 74;0;13;0;2614;2396
37700006;400;2562;2; ;868509;6140785;868516;6140788;14,8041;55,2753;L¯sebÊkgade 2;0;37;0;6707;5456
37700006;400;4383;23; ;868465;6140581;868459;6140579;14,8031;55,2735;S¯ndergade 23;0;63;0;6707;5456
37700006;400;4383;39; ;868523;6140439;868496;6140427;14,8038;55,2722;S¯ndergade 39;0;74;0;6707;5456
37700006;400;204;3; ;868613;6140374;868591;6140389;14,8051;55,2715;Balran 3;0;132;0;6707;5456
37700006;400;285;2; ;868487;6140233;868505;6140225;14,803;55,2703;Birkevej 2;0;129;0;6707;5456
37700006;400;5028;12; ;868750;6140247;868762;6140250;14,8071;55,2703;≈sbakken 12;0;3;0;6707;5456
37700006;400;1635;1; ;868423;6140333;868416;6140344;14,8021;55,2713;Hyldekrogen 1;0;96;0;6707;5456
37700006;400;5028;9; ;868704;6140363;868701;6140361;14,8066;55,2713;≈sbakken 9;0;0;0;6707;5456
37700006;400;270;7; ;868415;6140411;868403;6140404;14,8021;55,272;Birkel¯kken 7;0;94;0;6707;5456
37700006;400;4383;47; ;868469;6140273;868460;6140285;14,8028;55,2707;S¯ndergade 47;0;105;0;6707;5456
37400004;400;1449;7;C;891420;6127184;891420;6127171;15,1438;55,1361;Havnebryggen 7C;0;0;0;4763;4424
37400004;400;2301;20; ;891471;6127336;891474;6127333;15,1448;55,1374;Lakseruten 20;0;24;0;4763;4424
37400004;400;2721;6; ;891326;6127363;891331;6127380;15,1426;55,1378;Munken 6;0;44;0;4763;4424
37400004;400;3243;13; ;891314;6127101;891314;6127109;15,1421;55,1355;Postgade 13;0;115;0;4763;4424
37400004;400;516;1;B;891238;6127348;891226;6127360;15,1412;55,1377;Br¯ndstrÊde 1B;0;92;0;4763;4424
37400004;400;4170;10; ;891305;6127305;891302;6127300;15,1422;55,1373;Storegade 10;0;51;0;4763;4424
37400004;400;621;2; ;891403;6127344;891401;6127338;15,1438;55,1376;B¯dkerbakke 2;0;20;0;4763;4424
37400004;400;2196;1; ;891401;6127462;891392;6127462;15,1439;55,1386;Kristiansens L¯kke 1;0;81;0;4763;4424
37400004;400;3243;23; ;891270;6127134;891274;6127137;15,1414;55,1358;Postgade 23;0;112;0;4763;4424
37400004;400;3243;6;C;891332;6127145;891329;6127108;15,1424;55,1358;Postgade 6C;0;123;0;4763;4424
37000301;400;1587;3; ;864354;6126135;864356;6126121;14,7201;55,1474;HolmegÂrdsvej 3;0;39;0;8063;8058
37000301;400;3474;18; ;864300;6125878;864313;6125873;14,7189;55,1451;Sahara 18;0;35;0;8063;8058
37000301;400;903;12; ;864352;6126529;864372;6126508;14,7206;55,1509;Ellevej 12;0;0;0;8063;8058
37000301;400;3474;31; ;864220;6125842;864215;6125850;14,7176;55,1448;Sahara 31;0;33;0;8063;8058
37000301;400;903;24; ;864454;6126514;864451;6126526;14,7222;55,1507;Ellevej 24;0;83;0;8063;8058
37000301;400;3984;16; ;864245;6126346;864259;6126347;14,7187;55,1493;Sorthatvej 16;0;59;0;8063;8058
37000301;400;2955;35; ;864152;6126445;864137;6126443;14,7174;55,1503;Nyker Strandvej 35;0;14;0;8063;8058
37000301;400;2955;55; ;864178;6126268;864157;6126265;14,7175;55,1487;Nyker Strandvej 55;0;22;0;8063;8058
37000301;400;3984;14; ;864243;6126369;864256;6126370;14,7187;55,1495;Sorthatvej 14;0;60;0;8063;8058
37000301;400;903;8; ;864401;6126533;864403;6126515;14,7214;55,1509;Ellevej 8;0;87;0;8063;8058
37510001;400;2484;11; ;882851;6126885;882842;6126900;15,0098;55,1401;Lundsvej 11;0;11;0;7949;7612
37510001;400;84;4; ;883070;6126841;883071;6126822;15,0131;55,1396;Almindingensvej 4;0;103;0;7949;7612
37510001;400;1230;48; ;882789;6127227;882777;6127218;15,0093;55,1432;GodthÂbsvej 48;0;47;0;7949;7612
37510001;400;4566;9; ;882802;6127000;882787;6127009;15,0092;55,1412;Torvegade 9;0;40;0;7949;7612
37510001;400;84;18; ;882936;6126795;882942;6126777;15,011;55,1393;Almindingensvej 18;0;79;0;7949;7612
37510001;400;84;12; ;882990;6126818;882996;6126796;15,0118;55,1394;Almindingensvej 12;0;0;0;7949;7612
37510001;400;4566;19; ;882824;6126838;882814;6126834;15,0093;55,1397;Torvegade 19;0;17;0;7949;7612
37510001;400;84;19; ;882844;6126726;882837;6126742;15,0094;55,1387;Almindingensvej 19;0;96;0;7949;7612
37510001;400;84;36; ;882670;6126726;882682;6126688;15,0067;55,1388;Almindingensvej 36;0;84;0;7949;7612
37510001;400;4566;18; ;882794;6126857;882803;6126861;15,0089;55,1399;Torvegade 18;0;13;0;7949;7612
37000018;400;2346;10; ;863578;6120978;863579;6120982;14,7014;55,1018;Lille EllekongstrÊde 10;0;82;0;2527;2414
37000018;400;4152;2; ;863450;6121080;863444;6121057;14,6995;55,1028;Store Torv 2;1;0;0;2527;2414
37000018;400;2991;5;A;863469;6121110;863480;6121105;14,6999;55,1031;N¯rregade 5A;0;115;0;2527;2414
37000018;400;4155;2; ;863436;6121094;863478;6121320;14,6993;55,103;Store Torvegade 2;1;1;0;2527;2414
37000018;400;3372;9; ;863554;6121136;863549;6121130;14,7012;55,1032;Rolighedsgade 9;0;107;0;2527;2414
37000018;400;2991;12; ;863502;6121144;863494;6121146;14,7004;55,1034;N¯rregade 12;0;23;0;2527;2414
37000018;400;3531;21; ;863613;6121053;863613;6121046;14,702;55,1025;Sankt Mortens Gade 21;1;43;0;2527;2414
37000018;400;4155;10; ;863438;6121154;863478;6121320;14,6994;55,1035;Store Torvegade 10;0;4;0;2527;2414
37000018;400;3531;11; ;863555;6121047;863556;6121039;14,7011;55,1025;Sankt Mortens Gade 11;0;52;0;2527;2414
37000018;400;2991;5;B;863470;6121116;863482;6121111;14,6999;55,1031;N¯rregade 5B;0;114;0;2527;2414
37000002;400;2622;18; ;864218;6122816;864219;6122827;14,7137;55,1178;Markvejen 18;0;137;0;5975;5975
37000002;400;4503;3; ;864058;6122673;864060;6122686;14,7111;55,1166;Tj¯rnevej 3;0;127;0;5975;5975
37000002;400;684;7; ;864191;6122691;864173;6122671;14,7132;55,1167;Christians Plads 7;1;176;0;5975;5975
37000002;400;2622;16; ;864213;6122817;864214;6122828;14,7137;55,1178;Markvejen 16;0;136;0;5975;5975
37000002;400;954;22; ;864495;6122517;864497;6122534;14,7177;55,1149;Eriksvej 22;0;40;0;5975;5975
37000002;400;684;5;D;864227;6122719;864158;6122727;14,7138;55,1169;Christians Plads 5D;0;89;0;5975;5975
37000002;400;954;11; ;864421;6122556;864419;6122544;14,7166;55,1153;Eriksvej 11;0;26;0;5975;5975
37000002;400;879;11; ;864688;6122580;864674;6122581;14,7208;55,1153;Elisabetsvej 11;0;62;0;5975;5975
37000002;400;4503;13; ;863947;6122682;863947;6122694;14,7093;55,1168;Tj¯rnevej 13;0;122;0;5975;5975
37000002;400;3579;2; ;864167;6122659;864173;6122671;14,7127;55,1164;Sejersvej 2;0;0;0;5975;5975
37000541;400;1047;1; ;869120;6116262;869100;6116239;14,7817;55,0556;Fosforitvej 1;0;58;0;3038;3038
37000541;400;1047;3; ;869137;6116241;869127;6116223;14,7819;55,0554;Fosforitvej 3;0;57;0;3038;3038
37000541;400;4410;6; ;868890;6116194;868915;6116185;14,778;55,0551;S¯ndre L¯kkevej 6;0;10;0;3038;3038
37000541;400;2202;2; ;868933;6116055;868931;6116036;14,7785;55,0538;Krogade 2;0;17;0;3038;3038
37000541;400;117;1; ;869163;6116320;869146;6116327;14,7825;55,0561;Arnagervej 1;0;0;0;3038;3038
37000541;400;117;22; ;868915;6116006;868926;6115993;14,7782;55,0534;Arnagervej 22;0;31;0;3038;3038
37000541;400;117;4; ;868954;6116395;869082;6116244;14,7793;55,0569;Arnagervej 4;1;2;0;3038;3038
37000541;400;1047;4; ;869097;6116217;869109;6116231;14,7813;55,0552;Fosforitvej 4;0;52;0;3038;3038
37000541;400;1047;24; ;869162;6116137;869178;6116207;14,7822;55,0544;Fosforitvej 24;0;55;0;3038;3038
37000541;400;4701;12; ;868850;6116029;868859;6116037;14,7772;55,0537;Varpel¯kken 12;0;25;0;3038;3038
37000031;400;3600;24; ;865006;6120639;864993;6120641;14,7232;55,0977;Sigynsvej 24;0;25;0;5376;4994
37000031;400;1710;5; ;864633;6120615;864648;6120653;14,7174;55,0978;Industrivej 5;1;4;0;5376;4994
37000031;400;948;1; ;864986;6120304;864995;6120299;14,7225;55,0948;Engvej 1;0;94;0;5376;4994
37000031;400;3600;31; ;864960;6120592;864965;6120603;14,7225;55,0974;Sigynsvej 31;0;55;0;5376;4994
37000031;400;3600;5; ;864817;6120420;864835;6120423;14,72;55,0959;Sigynsvej 5;0;13;0;5376;4994
37000031;400;1710;1; ;864714;6120498;864741;6120487;14,7185;55,0967;Industrivej 1;1;114;0;5376;4994
37000031;400;3600;12; ;864955;6120539;864944;6120547;14,7223;55,0969;Sigynsvej 12;0;19;0;5376;4994
37000031;400;90;10; ;864508;6120717;864490;6120735;14,7156;55,0988;Almindingsvej 10;1;0;0;5376;4994
37000031;400;948;8; ;865072;6120317;865076;6120324;14,7239;55,0948;Engvej 8;0;66;0;5376;4994
37000031;400;3600;57; ;864967;6120748;864981;6120753;14,7228;55,0987;Sigynsvej 57;0;43;0;5376;4994
37200003;400;4347;17; ;877274;6118487;877275;6118500;14,9116;55,0693;Syrenvej 17;0;79;0;5655;4087
37200003;400;4329;15; ;877709;6118340;877713;6118351;14,9182;55,0677;Svinget 15;0;44;0;5655;4087
37200003;400;1299;1; ;877847;6118481;877826;6118479;14,9205;55,0688;Gr¯nningen 1;0;0;0;5655;4087
37200003;400;1329;5; ;877402;6118411;877404;6118426;14,9135;55,0686;Gyvelvej 5;0;59;0;5655;4087
37200003;400;4329;2;A;877725;6118501;877736;6118501;14,9187;55,0691;Svinget 2A;0;127;0;5655;4087
37200003;400;2799;5; ;877666;6118571;877658;6118578;14,9178;55,0698;M¯llevej 5;0;26;0;5655;4087
37200003;400;3273;1; ;877809;6118510;877808;6118523;14,92;55,0691;PrÊstevÊnget 1;0;135;0;5655;4087
37200003;400;1329;13; ;877321;6118388;877345;6118394;14,9122;55,0684;Gyvelvej 13;0;62;0;5655;4087
37200003;400;2799;16; ;877598;6118516;877608;6118508;14,9167;55,0693;M¯llevej 16;0;30;0;5655;4087
37200003;400;1329;4; ;877459;6118438;877457;6118420;14,9144;55,0688;Gyvelvej 4;0;68;0;5655;4087
37000030;400;2682;2; ;864192;6120630;864179;6120629;14,7105;55,0983;MorbÊrstien 2;1;56;0;4172;3798
37000030;400;324;1; ;864028;6120645;864027;6120622;14,708;55,0985;Blommehaven 1;0;0;0;4172;3798
37000030;400;972;25; ;864329;6120754;864329;6120746;14,7128;55,0993;Fabriksvej 25;0;93;0;4172;3798
37000030;400;5013;40; ;864232;6120653;864243;6120668;14,7112;55,0984;≈kirkebyvej 40;0;62;0;4172;3798
37000030;400;4308;22; ;864271;6120956;864266;6120965;14,7122;55,1011;Svanekevej 22;0;95;0;4172;3798
37000030;400;5013;9; ;864072;6120778;864069;6120767;14,7089;55,0997;≈kirkebyvej 9;0;112;0;4172;3798
37000030;400;4899;99; ;864309;6120566;864326;6120556;14,7123;55,0976;Zahrtmannsvej 99;1;26;0;4172;3798
37000030;400;4917;6; ;864135;6120616;864112;6120614;14,7096;55,0982;∆blestien 6;0;49;0;4172;3798
37000030;400;3201;51; ;864005;6120642;863992;6120641;14,7076;55,0985;Pingels Alle 51;0;139;0;4172;3798
37000030;400;2028;4; ;864037;6120682;864036;6120691;14,7082;55,0988;KirsebÊrstien 4;0;136;0;4172;3798
37000035;400;4899;33; ;863906;6120277;863911;6120263;14,7056;55,0953;Zahrtmannsvej 33;0;140;0;3695;3695
37000035;400;4125;17; ;863758;6120499;863758;6120491;14,7036;55,0974;Stengade 17;0;63;0;3695;3695
37000035;400;3201;68; ;863991;6120474;864007;6120475;14,7072;55,097;Pingels Alle 68;0;108;0;3695;3695
37000035;400;1899;3; ;863721;6120390;863723;6120382;14,7029;55,0965;Kastanievej 3;0;199;0;3695;3695
37000035;400;1899;1; ;863705;6120384;863707;6120377;14,7026;55,0964;Kastanievej 1;0;0;0;3695;3695
37000035;400;4398;9;B;863777;6120330;863776;6120315;14,7037;55,0959;S¯ndre Alle 9B;0;156;0;3695;3695
37000035;400;4899;29; ;863876;6120265;863880;6120251;14,7051;55,0952;Zahrtmannsvej 29;0;142;0;3695;3695
37000035;400;3639;10; ;863733;6120439;863741;6120449;14,7031;55,0969;Skarpegade 10;0;75;0;3695;3695
37000035;400;4125;51; ;863943;6120529;863944;6120520;14,7065;55,0975;Stengade 51;0;98;0;3695;3695
37000035;400;3090;12; ;863784;6120521;863789;6120522;14,704;55,0976;Paradisgade 12;0;58;0;3695;3695
37400005;400;51;13; ;891561;6126648;891548;6126679;15,1453;55,1312;Ahornvej 13;0;1;0;6468;5725
37400005;400;51;15; ;891575;6126640;891556;6126682;15,1455;55,1311;Ahornvej 15;0;121;0;6468;5725
37400005;400;3720;13; ;891623;6126850;891620;6126844;15,1466;55,133;Skovgade 13;0;71;0;6468;5725
37400005;400;861;5; ;891540;6126762;891539;6126767;15,1451;55,1322;Egevej 5;0;18;0;6468;5725
37400005;400;912;2; ;891595;6126801;891593;6126810;15,146;55,1325;Elmevej 2;0;93;0;6468;5725
37400005;400;3327;13; ;891743;6126654;891737;6126669;15,1482;55,1311;Reberbanevej 13;0;109;0;6468;5725
37400005;400;4374;28; ;891618;6126642;891626;6126645;15,1462;55,1311;S¯ndergade 28;0;117;0;6468;5725
37400005;400;4374;27; ;891645;6126648;891628;6126640;15,1466;55,1311;S¯ndergade 27;0;106;0;6468;5725
37400005;400;51;1; ;891561;6126668;891554;6126682;15,1453;55,1314;Ahornvej 1;0;0;0;6468;5725
37400005;400;4944;6; ;891503;6126968;891511;6126966;15,1448;55,1341;ÿstergade 6;0;26;0;6468;5725
37000303;400;2952;11; ;867001;6125540;867001;6125525;14,7607;55,1401;Nyker Hovedgade 11;0;96;0;7166;6529
37000303;400;2952;32; ;867506;6125558;867493;6125563;14,7686;55,1399;Nyker Hovedgade 32;0;132;0;7166;6529
37000303;400;2022;4; ;867082;6125364;867071;6125377;14,7617;55,1385;KirkevÊnget 4;0;39;0;7166;6529
37000303;400;3963;9; ;867021;6125386;867007;6125385;14,7608;55,1387;SolvÊnget 9;0;32;0;7166;6529
37000303;400;4890;2; ;867617;6125489;867609;6125499;14,7702;55,1392;Yppernem¯llevej 2;0;0;0;7166;6529
37000303;400;2952;39; ;867487;6125625;867501;6125624;14,7684;55,1405;Nyker Hovedgade 39;0;123;0;7166;6529
37000303;400;4095;10; ;867387;6125605;867386;6125592;14,7668;55,1404;Stationsvej 10;0;116;0;7166;6529
37000303;400;3375;2; ;866748;6125234;866751;6125215;14,7563;55,1375;Rosen Alle 2;0;75;0;7166;6529
37000303;400;2952;41; ;867484;6125641;867502;6125640;14,7683;55,1406;Nyker Hovedgade 41;0;124;0;7166;6529
37000303;400;2685;3; ;866889;6125501;866891;6125476;14,7589;55,1398;Morten Svendsens Vej 3;0;89;0;7166;6529
37000003;400;1428;35; ;863671;6122273;863689;6122270;14,7045;55,1133;Haslevej 35;0;8;0;5395;5375
37000003;400;1428;28; ;863714;6122309;863713;6122303;14,7052;55,1136;Haslevej 28;0;27;0;5395;5375
37000003;400;279;6; ;863638;6122781;863623;6122778;14,7046;55,1179;Birkevej 6;0;54;0;5395;5375
37000003;400;48;6; ;863609;6122399;863607;6122377;14,7037;55,1145;Ahlstrandsvej 6;0;110;0;5395;5375
37000003;400;279;7; ;863613;6122787;863623;6122778;14,7043;55,118;Birkevej 7;0;55;0;5395;5375
37000003;400;1428;51; ;863680;6122366;863703;6122362;14,7048;55,1141;Haslevej 51;0;0;0;5395;5375
